SN,ContractNo,Symbol,Buyer,Seller,Quantity,Rate,Amount
48423,2025050504008797,BARUN,3,82,"1,000",556,"556,000"
48424,2025050504008796,UPCL,83,58,250,363.9,"90,975"
48425,2025050504008795,SPDL,25,49,"1,185",381,"451,485"
48426,2025050505002942,CHDC,66,49,12,"2,560","30,720"
48427,2025050504008794,AHPC,32,38,90,287.4,"25,866"
48428,2025050504008793,AHPC,5,38,500,287.5,"143,750"
48429,2025050501003710,HIDCLP,96,29,"2,000",214,"428,000"
48430,2025050503002013,SAPDBL,78,17,400,893.4,"357,360"
48431,2025050503002012,RLFL,22,51,30,478,"14,340"
48432,2025050504008792,GHL,4,11,26,258.1,"6,710.60"
48433,2025050505002941,NRN,58,49,250,"2,100","525,000"
48434,2025050503002011,NLICL,77,26,"4,853",609.1,"2,955,962.30"
48435,2025050503002010,NLICL,77,26,147,609.1,"89,537.70"
48436,2025050504008791,PMHPL,8,39,10,310,"3,100"
48437,2025050501003709,NWCL,22,39,10,930.1,"9,301"
48438,2025050504008790,RADHI,20,89,500,689,"344,500"
48439,2025050503002009,SAPDBL,17,17,80,893,"71,440"
48440,2025050503002008,SAPDBL,38,17,300,893.3,"267,990"
48441,2025050503002007,SAPDBL,65,17,20,893.4,"17,868"
48442,2025050504008789,API,70,53,209,302,"63,118"
48443,2025050504008788,API,70,58,50,302,"15,100"
48444,2025050504008787,API,70,44,211,302,"63,722"
48445,2025050504008786,API,70,53,800,302,"241,600"
48446,2025050504008785,API,70,58,"1,000",302,"302,000"
48447,2025050504008784,API,70,41,230,302,"69,460"
48448,2025050505002940,SAHAS,13,26,"1,000",504.1,"504,100"
48449,2025050501003708,NICA,46,57,141,345.9,"48,771.90"
48450,2025050505002939,NRIC,33,57,500,"1,240","620,000"
48451,2025050505002938,NRIC,33,49,150,"1,240","186,000"
48452,2025050504008783,RIDI,45,19,21,261,"5,481"
48453,2025050504008782,RIDI,45,19,979,261,"255,519"
48454,2025050503002006,CBBL,35,58,200,845,"169,000"
48455,2025050501003707,BHL,53,58,200,219.1,"43,820"
48456,2025050504008781,HPPL,21,75,200,581.3,"116,260"
48457,2025050503002005,EDBL,42,43,25,579,"14,475"
48458,2025050505002937,HRL,45,45,20,982.1,"19,642"
48459,2025050505002936,NRIC,6,49,250,"1,240","310,000"
48460,2025050505002935,NRIC,6,50,50,"1,240","62,000"
48461,2025050504008780,AKPL,55,62,500,244.9,"122,450"
48462,2025050504008779,UPCL,33,56,970,363,"352,110"
48463,2025050504008778,UPCL,45,56,30,363,"10,890"
48464,2025050504008777,UPCL,26,56,"1,000",363,"363,000"
48465,2025050504008776,RIDI,42,56,150,260,"39,000"
48466,2025050504008775,BARUN,29,82,50,556,"27,800"
48467,2025050503002004,NICLBSL,54,39,10,620.9,"6,209"
48468,2025050504008774,BARUN,64,82,"1,000",556,"556,000"
48469,2025050504008773,BARUN,16,82,100,556.7,"55,670"
48470,2025050504008772,BARUN,17,82,100,557,"55,700"
48471,2025050504008771,BARUN,1,82,200,557,"111,400"
48472,2025050504008770,BARUN,57,82,155,557,"86,335"
48473,2025050504008769,BARUN,34,82,50,557,"27,850"
48474,2025050504008768,BARUN,3,82,500,557,"278,500"
48475,2025050504008767,BARUN,48,82,300,557.1,"167,130"
48476,2025050504008766,BARUN,39,82,30,557.1,"16,713"
48477,2025050504008765,BARUN,63,82,100,558,"55,800"
48478,2025050504008764,BARUN,13,82,880,558,"491,040"
48479,2025050504008763,BARUN,53,82,160,559,"89,440"
48480,2025050501003706,HIDCLP,88,29,"2,474",214,"529,436"
48481,2025050504008762,RADHI,69,65,43,690.9,"29,708.70"
48482,2025050504008761,RADHI,69,38,10,690.5,"6,905"
48483,2025050504008760,RADHI,69,58,47,690,"32,430"
48484,2025050503002003,NMBMF,33,58,36,670.2,"24,127.20"
48485,2025050503002002,NMBMF,35,58,100,671,"67,100"
48486,2025050503002001,NMBMF,57,58,42,674,"28,308"
48487,2025050503002000,NMBMF,62,58,70,674,"47,180"
48488,2025050503001999,NMBMF,41,58,50,674.1,"33,705"
48489,2025050504008759,RIDI,14,19,21,261,"5,481"
48490,2025050504008758,RIDI,14,39,300,261,"78,300"
48491,2025050504008757,RIDI,14,57,479,261,"125,019"
48492,2025050504008756,UPPER,58,36,19,198.5,"3,771.50"
48493,2025050501003705,BHL,56,42,12,219,"2,628"
48494,2025050501003704,BHL,58,42,108,219,"23,652"
48495,2025050501003703,KBSH,35,38,10,"1,907","19,070"
48496,2025050504008755,NGPL,22,44,70,363,"25,410"
48497,2025050504008754,NGPL,22,57,30,363,"10,890"
48498,2025050503001998,RLFL,6,51,200,478,"95,600"
48499,2025050504008753,HPPL,44,75,100,581.3,"58,130"
48500,2025050504008752,API,48,49,25,301.9,"7,547.50"
48501,2025050504008751,API,48,51,154,301.8,"46,477.20"
48502,2025050504008750,API,48,38,50,301.6,"15,080"
48503,2025050501003702,NIBLSTF,34,43,"10,000",8.25,"82,500"
48504,2025050503001997,SAPDBL,28,57,10,896,"8,960"
48505,2025050504008749,HPPL,17,74,14,581.3,"8,138.20"
48506,2025050504008748,BPCL,48,48,43,458.1,"19,698.30"
48507,2025050503001996,MLBL,16,58,10,370,"3,700"
48508,2025050505002934,HRL,45,4,20,982.1,"19,642"
48509,2025050501003701,MKCL,19,49,10,"1,501","15,010"
48510,2025050501003700,HIDCLP,88,47,526,214,"112,564"
48511,2025050505002933,HDL,62,42,1,"1,160.40","1,160.40"
48512,2025050504008747,UPCL,81,33,905,364,"329,420"
48513,2025050504008746,UPCL,81,59,200,364,"72,800"
48514,2025050504008745,UPCL,81,51,500,364,"182,000"
48515,2025050504008744,UPCL,81,50,150,364,"54,600"
48516,2025050504008743,UPCL,81,65,25,364,"9,100"
48517,2025050504008742,UPCL,81,16,"1,000",364,"364,000"
48518,2025050504008741,UPCL,81,82,100,364,"36,400"
48519,2025050504008740,UPCL,81,65,50,364,"18,200"
48520,2025050504008739,UPCL,81,3,490,364,"178,360"
48521,2025050504008738,UPCL,81,58,"1,000",364,"364,000"
48522,2025050504008737,UPCL,81,51,815,364,"296,660"
48523,2025050504008736,UPCL,81,17,"1,765",364,"642,460"
48524,2025050504008735,UPPER,58,34,50,198.5,"9,925"
48525,2025050504008734,UPPER,42,34,10,198.5,"1,985"
48526,2025050504008733,UPCL,39,17,235,364,"85,540"
48527,2025050504008732,UPCL,39,58,65,363,"23,595"
48528,2025050501003699,NIMB,34,39,49,203,"9,947"
48529,2025050501003698,NIMB,58,39,16,203.5,"3,256"
48530,2025050505002932,SAHAS,57,43,30,504.9,"15,147"
48531,2025050505002931,CHDC,39,81,20,"2,565","51,300"
48532,2025050505002930,CHDC,39,39,10,"2,564","25,640"
48533,2025050501003697,AHL,57,55,450,677.5,"304,875"
48534,2025050501003696,AHL,62,55,50,677.6,"33,880"
48535,2025050501003695,BEDC,43,34,100,749.7,"74,970"
48536,2025050504008731,RIDI,34,57,50,261,"13,050"
48537,2025050504008730,RIDI,34,55,50,260.9,"13,045"
48538,2025050501003694,HIDCLP,88,29,500,214,"107,000"
48539,2025050504008729,RADHI,39,16,100,690,"69,000"
48540,2025050504008728,RADHI,39,89,"2,000",690,"1,380,000"
48541,2025050504008727,RADHI,39,32,20,690,"13,800"
48542,2025050504008726,RADHI,39,16,100,690,"69,000"
48543,2025050504008725,RADHI,39,64,55,690,"37,950"
48544,2025050504008724,NGPL,49,57,20,363,"7,260"
48545,2025050504008723,SPDL,16,98,"1,781",379,"674,999"
48546,2025050504008722,SPDL,52,98,500,379,"189,500"
48547,2025050504008721,SPDL,16,98,500,379,"189,500"
48548,2025050504008720,SPDL,35,98,50,379,"18,950"
48549,2025050504008719,SPDL,62,98,69,379.1,"26,157.90"
48550,2025050504008718,SPDL,48,98,100,380,"38,000"
48551,2025050504008717,SPDL,48,21,200,380,"76,000"
48552,2025050504008716,BPCL,56,1,365,458,"167,170"
48553,2025050504008715,BPCL,22,1,45,458,"20,610"
48554,2025050501003693,PCBL,17,34,27,238.5,"6,439.50"
48555,2025050504008714,SPDL,83,21,50,380,"19,000"
48556,2025050504008713,UPCL,38,8,102,363,"37,026"
48557,2025050504008712,UPCL,38,28,800,363,"290,400"
48558,2025050504008711,UPCL,38,59,98,363,"35,574"
48559,2025050504008710,RADHI,69,64,10,690,"6,900"
48560,2025050503001995,CBBL,47,35,48,843,"40,464"
48561,2025050504008709,SPDL,32,21,50,380,"19,000"
48562,2025050503001994,NFS,45,38,500,618,"309,000"
48563,2025050504008708,RADHI,47,17,7,675,"4,725"
48564,2025050503001993,NFS,17,38,180,618,"111,240"
48565,2025050501003692,SPC,35,36,20,538.2,"10,764"
48566,2025050505002929,NRIC,39,22,12,"1,235","14,820"
48567,2025050503001992,MLBSL,22,34,10,"2,228","22,280"
48568,2025050505002928,NIFRA,97,57,10,282.5,"2,825"
48569,2025050504008707,UPCL,68,59,202,363,"73,326"
48570,2025050504008706,UPCL,68,34,20,363,"7,260"
48571,2025050504008705,UPCL,39,32,100,362.1,"36,210"
48572,2025050504008704,UPCL,39,45,10,362.1,"3,621"
48573,2025050504008703,UPCL,39,34,68,362.1,"24,622.80"
48574,2025050501003691,HIDCLP,88,29,"1,500",214,"321,000"
48575,2025050504008702,HPPL,20,74,136,581.3,"79,056.80"
48576,2025050504008701,HPPL,20,86,500,581.3,"290,650"
48577,2025050504008700,HPPL,20,74,364,581.3,"211,593.20"
48578,2025050504008699,AKPL,50,20,72,243.4,"17,524.80"
48579,2025050505002927,ILI,54,45,12,450,"5,400"
48580,2025050504008698,AKPL,44,20,98,243.4,"23,853.20"
48581,2025050504008697,BARUN,53,58,240,559,"134,160"
48582,2025050504008696,BARUN,34,58,500,559,"279,500"
48583,2025050504008695,BARUN,56,58,"1,000",560,"560,000"
48584,2025050504008694,BARUN,42,58,260,560,"145,600"
48585,2025050505002926,PHCL,62,14,10,545.3,"5,453"
48586,2025050503001991,NLICL,16,52,10,610,"6,100"
48587,2025050503001990,SIFC,25,57,402,496.9,"199,753.80"
48588,2025050501003690,SBI,37,58,60,381.1,"22,866"
48589,2025050501003689,SBI,28,58,40,381.1,"15,244"
48590,2025050501003688,NYADI,41,39,10,524.5,"5,245"
48591,2025050505002925,NIFRA,38,39,64,281,"17,984"
48592,2025050504008693,SHL,17,66,500,500.9,"250,450"
48593,2025050504008692,AKPL,57,20,340,243.4,"82,756"
48594,2025050504008691,RHPL,49,14,30,391,"11,730"
48595,2025050504008690,RHPL,49,57,80,391,"31,280"
48596,2025050505002924,NRIC,57,45,15,"1,235","18,525"
48597,2025050504008689,API,6,38,15,301.6,"4,524"
48598,2025050504008688,API,6,54,50,301,"15,050"
48599,2025050501003687,NMBHF2,58,58,100,8.95,895
48600,2025050504008687,SPDL,62,98,931,379.1,"352,942.10"
48601,2025050504008686,SPDL,14,98,200,379.1,"75,820"
48602,2025050504008685,SPDL,17,98,539,379.5,"204,550.50"
48603,2025050504008684,SPDL,64,98,500,379.6,"189,800"
48604,2025050504008683,SPDL,72,98,250,379.7,"94,925"
48605,2025050504008682,SPDL,48,98,500,379.8,"189,900"
48606,2025050504008681,SPDL,41,98,80,379.8,"30,384"
48607,2025050501003686,SCB,82,43,10,601,"6,010"
48608,2025050501003685,SCB,34,43,15,602,"9,030"
48609,2025050504008680,HPPL,34,74,136,581.3,"79,056.80"
48610,2025050504008679,HPPL,34,56,60,581.3,"34,878"
48611,2025050504008678,HPPL,34,39,200,581.3,"116,260"
48612,2025050504008677,HPPL,34,45,114,581.3,"66,268.20"
48613,2025050505002923,HRL,45,49,421,982.1,"413,464.10"
48614,2025050505002922,HRL,17,49,79,982.1,"77,585.90"
48615,2025050505002921,HRL,33,49,400,982.2,"392,880"
48616,2025050503001989,GRDBL,14,91,70,"1,210","84,700"
48617,2025050503001988,GRDBL,71,91,100,"1,210.10","121,010"
48618,2025050503001987,GRDBL,72,91,10,"1,215.10","12,151"
48619,2025050503001986,GRDBL,48,91,20,"1,215.90","24,318"
48620,2025050504008676,RADHI,44,38,30,688,"20,640"
48621,2025050503001985,RLFL,35,51,20,478,"9,560"
48622,2025050504008675,UPCL,58,34,32,362.1,"11,587.20"
48623,2025050501003684,GMLI,39,49,10,"2,340","23,400"
48624,2025050501003683,GMLI,39,56,10,"2,340","23,400"
48625,2025050504008674,UPCL,81,14,100,362,"36,200"
48626,2025050504008673,SHL,17,66,177,500.9,"88,659.30"
48627,2025050504008672,SHL,28,66,100,501,"50,100"
48628,2025050504008671,SHL,37,66,320,501.1,"160,352"
48629,2025050504008670,HDHPC,40,62,100,201.1,"20,110"
48630,2025050504008669,HDHPC,39,62,500,201.1,"100,550"
48631,2025050504008668,HDHPC,58,62,300,201.3,"60,390"
48632,2025050504008667,HDHPC,26,62,432,201.4,"87,004.80"
48633,2025050501003682,NBL,42,38,10,245.6,"2,456"
