SN,ContractNo,Symbol,Buyer,Seller,Quantity,Rate,Amount
"49609","2025052704003593","UPCL","75","49","100","430","43,000"
"49610","2025052704003592","UPCL","75","52","10","430","4,300"
"49611","2025052704003591","UPCL","75","87","117","430","50,310"
"49612","2025052704003590","UPCL","75","58","500","430","215,000"
"49613","2025052704003589","UPCL","75","16","100","430","43,000"
"49614","2025052704003588","UPCL","75","50","100","430","43,000"
"49615","2025052704003587","BPCL","42","36","100","514","51,400"
"49616","2025052703001911","LICN","32","39","50","912","45,600"
"49617","2025052701002812","CREST","41","49","10","1,822","18,220"
"49618","2025052703001910","MSLB","55","38","10","1,261","12,610"
"49619","2025052704003586","NHPC","56","26","60","217.80","13,068"
"49620","2025052704003585","NHPC","56","34","250","217.80","54,450"
"49621","2025052704003584","NHPC","56","51","690","217.50","150,075"
"49622","2025052701002811","LSL","16","37","1","215.60","215.60"
"49623","2025052704003583","UMHL","26","5","50","514","25,700"
"49624","2025052704003582","UMHL","26","57","200","513.90","102,780"
"49625","2025052705001702","NRM","32","42","50","456","22,800"
"49626","2025052705001701","NRM","47","42","50","456","22,800"
"49627","2025052701002810","TAMOR","22","38","10","501.60","5,016"
"49628","2025052704003581","API","49","6","10","292","2,920"
"49629","2025052701002809","SARBTM","32","71","200","854.40","170,880"
"49630","2025052701002808","SARBTM","32","39","400","853","341,200"
"49631","2025052701002807","SARBTM","32","44","13","853","11,089"
"49632","2025052701002806","SARBTM","32","39","60","852.90","51,174"
"49633","2025052704003580","CHL","35","55","10","293.80","2,938"
"49634","2025052704003579","SPDL","21","45","70","357.90","25,053"
"49635","2025052701002805","DORDI","89","50","128","387","49,536"
"49636","2025052701002804","DORDI","89","34","22","387","8,514"
"49637","2025052701002803","DORDI","89","13","50","386.90","19,345"
"49638","2025052703001909","GRDBL","88","16","50","1,231.80","61,590"
"49639","2025052701002802","BHL","48","25","500","216","108,000"
"49640","2025052701002801","BHL","56","25","200","216","43,200"
"49641","2025052701002800","BHL","41","25","100","216","21,600"
"49642","2025052701002799","NIBLSTF","41","55","100","8.20","820"
"49643","2025052704003578","BPCL","42","52","60","514","30,840"
"49644","2025052704003577","HURJA","40","91","500","246","123,000"
"49645","2025052704003576","HURJA","40","91","500","246","123,000"
"49646","2025052704003575","HURJA","22","91","100","246.10","24,610"
"49647","2025052704003574","HURJA","26","91","30","247","7,410"
"49648","2025052701002798","MEHL","42","58","10","444","4,440"
"49649","2025052701002797","MEHL","42","5","10","444","4,440"
"49650","2025052705001700","RNLI","22","56","10","512","5,120"
"49651","2025052701002796","GBIME","21","68","200","231.60","46,320"
"49652","2025052703001908","MLBL","33","34","400","390","156,000"
"49653","2025052701002795","NYADI","21","45","10","420","4,200"
"49654","2025052704003573","CHCL","35","36","110","489.90","53,889"
"49655","2025052704003572","CHCL","35","58","90","489.80","44,082"
"49656","2025052705001699","GCIL","36","48","200","506.70","101,340"
"49657","2025052703001907","MLBL","60","34","400","390","156,000"
"49658","2025052704003571","AHPC","57","53","100","278","27,800"
"49659","2025052703001906","JBBL","35","45","100","333.30","33,330"
"49660","2025052703001905","MPFL","33","38","26","599.50","15,587"
"49661","2025052703001904","SAPDBL","72","57","10","897.30","8,973"
"49662","2025052704003570","RADHI","41","33","10","805","8,050"
"49663","2025052703001903","SINDU","69","56","20","864.50","17,290"
"49664","2025052701002794","OMPL","64","42","10","1,363.20","13,632"
"49665","2025052701002793","NMIC","94","29","10","1,935.10","19,351"
"49666","2025052701002792","GBIME","4","68","101","231.60","23,391.60"
"49667","2025052701002791","GBIME","4","28","75","231.50","17,362.50"
"49668","2025052701002790","SANIMA","34","28","500","320","160,000"
"49669","2025052704003569","RADHI","8","40","101","804.50","81,254.50"
"49670","2025052704003568","SJCL","20","57","10","319","3,190"
"49671","2025052704003567","NGPL","48","34","500","386","193,000"
"49672","2025052705001698","CIT","38","19","10","1,918","19,180"
"49673","2025052701002789","MAKAR","16","96","200","625","125,000"
"49674","2025052701002788","SANIMA","34","28","12","320","3,840"
"49675","2025052703001902","SLBBL","84","57","10","891.50","8,915"
"49676","2025052703001901","ALICL","10","33","190","716.50","136,135"
"49677","2025052701002787","NMIC","94","38","10","1,935.10","19,351"
"49678","2025052705001697","HRL","43","16","500","935.30","467,650"
"49679","2025052704003566","UPCL","34","4","100","429.90","42,990"
"49680","2025052704003565","SHPC","65","97","230","567","130,410"
"49681","2025052701002786","CREST","41","52","10","1,819.10","18,191"
"49682","2025052701002785","HIDCLP","5","22","500","202.50","101,250"
"49683","2025052701002784","HIDCLP","5","22","446","202.50","90,315"
"49684","2025052705001696","CIT","36","3","10","1,918","19,180"
"49685","2025052701002783","OMPL","64","42","10","1,363.20","13,632"
"49686","2025052701002782","USHEC","41","41","10","466.10","4,661"
"49687","2025052704003564","SHPC","50","97","270","567","153,090"
"49688","2025052704003563","SHPC","50","58","500","567","283,500"
"49689","2025052704003562","SHPC","50","94","330","567","187,110"
"49690","2025052703001900","SAPDBL","42","26","100","890.20","89,020"
"49691","2025052701002781","GBIME","49","35","10","231","2,310"
"49692","2025052704003561","AHPC","57","62","162","278","45,036"
"49693","2025052704003560","AHPC","16","62","63","278","17,514"
"49694","2025052704003559","AHPC","21","62","20","278.10","5,562"
"49695","2025052704003558","AHPC","58","62","70","278.50","19,495"
"49696","2025052704003557","AHPC","59","62","685","279","191,115"
"49697","2025052701002780","NMIC","94","56","10","1,935.10","19,351"
"49698","2025052704003556","HPPL","45","18","722","487.10","351,686.20"
"49699","2025052704003555","HPPL","87","18","500","487.10","243,550"
"49700","2025052704003554","HPPL","59","18","500","487.20","243,600"
"49701","2025052704003553","HPPL","41","18","200","487.20","97,440"
"49702","2025052704003552","HPPL","42","18","103","487.30","50,191.90"
"49703","2025052704003551","HPPL","43","18","250","487.30","121,825"
"49704","2025052704003550","HPPL","91","18","100","487.40","48,740"
"49705","2025052704003549","HPPL","43","18","250","487.40","121,850"
"49706","2025052704003548","HPPL","43","18","200","487.50","97,500"
"49707","2025052704003547","HPPL","43","18","10","487.50","4,875"
"49708","2025052704003546","HPPL","91","18","100","487.60","48,760"
"49709","2025052704003545","HPPL","50","18","65","487.60","31,694"
"49710","2025052704003544","NGPL","26","58","200","385","77,000"
"49711","2025052704003543","RADHI","41","40","10","805","8,050"
"49712","2025052703001899","VLBS","49","41","90","850","76,500"
"49713","2025052703001898","VLBS","49","58","50","849","42,450"
"49714","2025052703001897","VLBS","49","45","27","848","22,896"
"49715","2025052703001896","VLBS","49","58","16","848","13,568"
"49716","2025052704003542","UPCL","21","4","200","429.90","85,980"
"49717","2025052704003541","RADHI","48","40","500","805","402,500"
"49718","2025052703001895","NMLBBL","45","63","10","666","6,660"
"49719","2025052704003540","HPPL","42","51","50","490.50","24,525"
"49720","2025052704003539","UPCL","60","4","700","429.90","300,930"
"49721","2025052704003538","UPCL","60","5","300","429.90","128,970"
"49722","2025052703001894","SADBL","49","52","10","419","4,190"
"49723","2025052701002779","NICA","36","45","100","357","35,700"
"49724","2025052701002778","NICA","45","45","30","357","10,710"
"49725","2025052701002777","NICA","57","45","70","357","24,990"
"49726","2025052705001695","ILI","57","4","12","455.30","5,463.60"
"49727","2025052701002776","UNLB","14","35","50","2,121","106,050"
"49728","2025052704003537","RADHI","60","33","1,000","805","805,000"
"49729","2025052705001694","CIT","38","25","30","1,918","57,540"
"49730","2025052703001893","SINDU","13","56","50","867","43,350"
"49731","2025052703001892","SINDU","39","56","40","867","34,680"
"49732","2025052703001891","SINDU","40","56","50","867.50","43,375"
"49733","2025052704003536","API","49","45","1,000","291.90","291,900"
"49734","2025052701002775","KDL","53","57","51","1,120","57,120"
"49735","2025052704003535","BPCL","42","42","250","514","128,500"
"49736","2025052701002774","GBIME","41","28","10","231.50","2,315"
"49737","2025052703001890","MLBL","40","34","200","390","78,000"
"49738","2025052705001693","CLI","11","3","40","482","19,280"
"49739","2025052705001692","CLI","11","44","10","481","4,810"
"49740","2025052701002773","GMLI","51","99","20","2,571.10","51,422"
"49741","2025052704003534","BPCL","42","19","20","514","10,280"
"49742","2025052701002772","HBL","16","62","70","228","15,960"
"49743","2025052703001889","PFL","53","56","300","414","124,200"
"49744","2025052701002771","GBIME","14","28","915","231.50","211,822.50"
"49745","2025052701002770","GBIME","14","58","85","231.50","19,677.50"
"49746","2025052705001691","RNLI","11","45","11","511","5,621"
"49747","2025052704003533","API","44","62","1,000","290","290,000"
"49748","2025052704003532","SHPC","58","8","500","566.50","283,250"
"49749","2025052704003531","SHEL","58","1","100","264.80","26,480"
"49750","2025052705001690","CHDC","16","21","12","2,522","30,264"
"49751","2025052703001888","SAPDBL","60","47","15","890","13,350"
"49752","2025052703001887","HLI","58","36","14","408","5,712"
"49753","2025052704003530","RHPL","20","14","90","379","34,110"
"49754","2025052704003529","RHPL","20","38","10","378.90","3,789"
"49755","2025052703001886","NFS","4","95","80","619.80","49,584"
"49756","2025052701002769","NBL","58","53","211","256","54,016"
"49757","2025052701002768","NBL","58","11","16","256","4,096"
"49758","2025052701002767","NBL","58","46","37","256","9,472"
"49759","2025052703001885","CORBL","56","72","490","2,200","1,078,000"
"49760","2025052705001689","NRN","49","4","200","2,006","401,200"
"49761","2025052705001688","NRN","49","33","11","2,005","22,055"
"49762","2025052705001687","NRN","49","4","200","2,005","401,000"
"49763","2025052705001686","NRN","49","4","30","2,004","60,120"
"49764","2025052701002766","CREST","47","58","10","1,822","18,220"
"49765","2025052701002765","CREST","47","32","10","1,822","18,220"
"49766","2025052701002764","CREST","47","4","10","1,822","18,220"
"49767","2025052701002763","CREST","47","58","10","1,820","18,200"
"49768","2025052701002762","CREST","47","58","10","1,820","18,200"
"49769","2025052704003528","UPCL","45","41","100","429.80","42,980"
"49770","2025052703001884","SAPDBL","45","41","100","897","89,700"
"49771","2025052704003527","AKPL","44","62","169","240.50","40,644.50"
"49772","2025052704003526","AKPL","58","62","121","240.50","29,100.50"
"49773","2025052704003525","AKPL","16","62","500","240.60","120,300"
"49774","2025052704003524","AKPL","49","62","210","240.70","50,547"
"49775","2025052704003523","MEN","40","42","1,537","585.70","900,220.90"
"49776","2025052704003522","MEN","40","55","1,983","585","1,160,055"
"49777","2025052701002761","SGHC","39","51","10","428.50","4,285"
"49778","2025052701002760","SGHC","39","59","170","428.40","72,828"
"49779","2025052701002759","SGHC","39","56","10","428.30","4,283"
"49780","2025052701002758","SGHC","39","32","60","428.30","25,698"
"49781","2025052701002757","SGHC","39","34","10","428","4,280"
"49782","2025052703001883","SHINE","34","34","400","408","163,200"
"49783","2025052705001685","CLI","43","58","11","481","5,291"
"49784","2025052701002756","SPL","61","35","10","797","7,970"
"49785","2025052704003521","RADHI","91","40","200","806","161,200"
"49786","2025052704003520","RADHI","80","40","50","806.10","40,305"
"49787","2025052704003519","RADHI","96","40","37","806.20","29,829.40"
"49788","2025052701002755","ULBSL","58","60","19","3,468","65,892"
"49789","2025052703001882","SAPDBL","72","55","1,832","889","1,628,648"
"49790","2025052703001881","SAPDBL","57","55","48","890","42,720"
"49791","2025052704003518","RADHI","41","33","10","807","8,070"
"49792","2025052705001684","HIDCL","58","35","204","295","60,180"
"49793","2025052705001683","HIDCL","58","49","40","295","11,800"
"49794","2025052705001682","HIDCL","58","57","162","295","47,790"
"49795","2025052705001681","SHIVM","45","67","100","524.50","52,450"
"49796","2025052701002754","RFPL","45","20","10","478","4,780"
"49797","2025052705001680","HRL","63","70","10","938","9,380"
"49798","2025052705001679","HRL","63","49","10","938","9,380"
"49799","2025052705001678","HRL","63","16","120","938","112,560"
"49800","2025052704003517","NLG","57","45","200","834","166,800"
"49801","2025052701002753","CREST","41","35","10","1,819.10","18,191"
"49802","2025052703001880","GRDBL","88","80","50","1,231.80","61,590"
"49803","2025052701002752","NMB","16","51","100","245.10","24,510"
"49804","2025052704003516","BARUN","13","34","45","510","22,950"
"49805","2025052704003515","BARUN","13","45","100","510","51,000"
"49806","2025052705001677","SHIVM","32","67","200","524.50","104,900"
"49807","2025052701002751","NMIC","94","21","10","1,935.10","19,351"
"49808","2025052704003514","RADHI","38","33","250","807","201,750"
"49809","2025052701002750","RHGCL","59","10","100","334.90","33,490"
"49810","2025052703001879","MPFL","21","38","74","599.50","44,363"
"49811","2025052701002749","HIDCLP","5","45","54","202","10,908"
"49812","2025052703001878","RSDC","1","42","200","676","135,200"
"49813","2025052703001877","RSDC","28","42","100","676.10","67,610"
"49814","2025052703001876","SINDU","8","32","10","870","8,700"
"49815","2025052703001875","SINDU","8","16","140","870","121,800"
"49816","2025052703001874","SINDU","8","32","50","869","43,450"
"49817","2025052703001873","CORBL","8","72","10","2,200","22,000"
"49818","2025052703001872","SAPDBL","57","58","130","890","115,700"
"49819","2025052703001871","SINDU","39","3","10","867","8,670"
"49820","2025052703001870","SINDU","39","35","160","867","138,720"
"49821","2025052705001676","SONA","38","32","10","460","4,600"
"49822","2025052705001675","SONA","38","29","10","460","4,600"
"49823","2025052705001674","SONA","38","38","10","460","4,600"
"49824","2025052705001673","SONA","38","7","200","460","92,000"
"49825","2025052705001672","SONA","38","42","10","460","4,600"
"49826","2025052705001671","SONA","38","49","155","460","71,300"
"49827","2025052704003513","HURJA","71","16","270","248.50","67,095"
